atom_id,category,n_enriched_concepts,enriched_concepts,fire_count,fire_pct,contributes_to
558,Uninformative,0,,8,0.0009999562519139,
559,Uninformative,0,,343,0.0428731243008118,
560,Uninformative,0,,41328,5.165773997387614,
561,Uninformative,0,,19335,2.416769266344597,
562,Uninformative,0,,41652,5.206272225590131,
563,Separable,1,TXT:Probable sinus tachycardia,10486,1.3106926571962476,
564,Uninformative,0,,41816,5.226771328754367,
565,Uninformative,0,,14888,1.8609185848119143,
566,Uninformative,0,,5891,0.7363427850031561,
567,Uninformative,0,,25427,3.178235952177092,
568,Uninformative,0,,15678,1.95966426468842,
569,Entangled,4,NUM:wide_qrs; TXT:Severe right axis deviation; TXT:RBBB and LAFB; TXT:Incomplete RBBB,77174,9.646327973151177,TXT:Junctional rhythm; TXT:Tall T waves - consider acute ischemia o
570,Uninformative,0,,5911,0.738842675632941,
571,Uninformative,0,,17678,2.2096533276669144,
572,Uninformative,0,,21073,2.634009762072909,
573,Uninformative,0,,76641,9.579705887867403,
574,Uninformative,0,,20,0.0024998906297849,
575,Uninformative,0,,9948,1.2434455992550326,
576,Uninformative,0,,73922,9.239845756748142,
577,Uninformative,0,,31159,3.894704606673458,
578,Uninformative,0,,3,0.0003749835944677,
579,Uninformative,0,,755,0.0943708712743817,
580,Uninformative,0,,5,0.0006249726574462,
581,Uninformative,0,,10663,1.3328166892698443,
582,Uninformative,0,,55204,6.900198116332411,
583,Uninformative,0,,12,0.0014999343778709,
584,Uninformative,0,,26,0.0032498578187204,
585,Uninformative,0,,14719,1.839794508990232,
586,Uninformative,0,,50812,6.351222134031636,
587,Uninformative,0,,30267,3.783209484585049,
588,Uninformative,0,,15763,1.9702887998650056,
589,Uninformative,0,,16513,2.064034698481941,
590,Entangled,2,TXT:Probable supraventricular tachycardia; TXT:Atrial flutter with uncontrolled ventric,7991,0.9988313011305756,
591,Uninformative,0,,2,0.0002499890629784,
592,Uninformative,0,,32,0.0039998250076559,
593,Uninformative,0,,11305,1.413063178485941,
594,Uninformative,0,,20217,2.5270144431181136,
595,Uninformative,0,,8,0.0009999562519139,
596,Uninformative,0,,6708,0.8384633172298712,
597,Uninformative,0,,6,0.0007499671889354,
598,Uninformative,0,,11615,1.451811483247608,
599,Uninformative,0,,1561,0.1951164636547151,
600,Uninformative,0,,825,0.103120488478629,
601,Uninformative,0,,2,0.0002499890629784,
602,Uninformative,0,,11311,1.4138131456748768,
603,Uninformative,0,,3313,0.4141068828238765,
604,Uninformative,0,,10390,1.29869318217328,
605,Uninformative,0,,38,0.0047497921965913,
606,Uninformative,0,,964,0.1204947283556344,
607,Dead,0,,0,0.0,
608,Uninformative,0,,58,0.0072496828263763,
609,Entangled,2,TXT:RBBB and LAFB; TXT:Atrial-sensed ventricular-paced rhythm,19017,2.377021005331017,
610,Uninformative,0,,27277,3.4094758354322,
611,Uninformative,0,,6157,0.769591330379296,
612,Uninformative,0,,18,0.0022499015668064,
613,Uninformative,0,,14307,1.788296762016662,
614,Uninformative,0,,48264,6.032736067797034,
615,Uninformative,0,,29378,3.672089346091109,
616,Entangled,2,TXT:Probable sinus tachycardia; TXT:Atrial flutter with uncontrolled ventric,3910,0.4887286181229571,
617,Uninformative,0,,9013,1.1265757123125864,
618,Uninformative,0,,2133,0.2666133356665646,
619,Uninformative,0,,12885,1.610554538238952,
620,Uninformative,0,,5901,0.7375927303180486,
621,Uninformative,0,,357,0.0446230477416613,
622,Uninformative,0,,776,0.0969957564356559,
623,Contributing,0,,44908,5.61325442011912,TXT:Tall T waves - consider acute ischemia o
624,Uninformative,0,,1493,0.1866168355134463,
625,Uninformative,0,,41,0.0051247757910591,
626,Uninformative,0,,18,0.0022499015668064,
627,Uninformative,0,,1,0.0001249945314892,
628,Uninformative,0,,60946,7.617916716143669,
629,Uninformative,0,,1771,0.221365315267457,
630,Uninformative,0,,1263,0.1578680932709193,
631,Uninformative,0,,46547,5.8181204572299965,
632,Uninformative,0,,33877,4.234439743261232,
633,Entangled,3,TXT:Ventricular pacing; TXT:A-V sequential pacemaker; TXT:Atrial-sensed ventricular-paced rhythm,18901,2.362521639678264,TXT:Atrial pacing
634,Uninformative,0,,40383,5.047654165130275,
635,Uninformative,0,,1705,0.2131156761891667,
636,Uninformative,0,,786,0.0982457017505484,
637,Uninformative,0,,18889,2.361021705300393,
638,Entangled,3,TXT:Ventricular pacing; TXT:A-V sequential pacemaker; TXT:Atrial-sensed ventricular-paced rhythm,14138,1.767172686194979,
639,Uninformative,0,,26886,3.3606029736199043,
640,Uninformative,0,,49477,6.184354434493491,
641,Uninformative,0,,82935,10.366421469060729,
642,Uninformative,0,,22020,2.7523795833932265,
643,Uninformative,0,,3063,0.3828582499515646,
644,Uninformative,0,,19979,2.497265744623673,
645,Uninformative,0,,3131,0.3913578780928334,
646,Uninformative,0,,4,0.0004999781259569,
647,Uninformative,0,,1,0.0001249945314892,
648,Uninformative,0,,808,0.1009955814433118,
649,Uninformative,0,,3252,0.4064822164030324,
650,Uninformative,0,,12921,1.6150543413725649,
651,Separable,1,TXT:Probable sinus tachycardia,9671,1.208822114032511,
652,Uninformative,0,,2345,0.293112176342285,
653,Uninformative,0,,5,0.0006249726574462,
654,Uninformative,0,,4,0.0004999781259569,
655,Uninformative,0,,18512,2.313898766928947,
656,Uninformative,0,,10104,1.262944746167355,
657,Uninformative,0,,23,0.0028748742242526,
658,Uninformative,0,,2603,0.3253607654665108,
659,Uninformative,0,,10,0.0012499453148924,
660,Uninformative,0,,1060,0.1324942033786021,
661,Uninformative,0,,145,0.0181242070659408,
662,Uninformative,0,,50500,6.312223840206991,
663,Uninformative,0,,20149,2.518514814976845,
664,Uninformative,0,,9247,1.1558244326810705,
665,Uninformative,0,,27903,3.4877224121444685,
666,Uninformative,0,,17767,2.2207778409694576,
667,Uninformative,0,,4,0.0004999781259569,
668,Uninformative,0,,522,0.0652471454373871,
669,Uninformative,0,,3,0.0003749835944677,
670,Uninformative,0,,24511,3.063740961332942,
671,Uninformative,0,,40,0.0049997812595698,
672,Uninformative,0,,79513,9.938690182304525,
673,Uninformative,0,,33984,4.2478141581305815,
674,Uninformative,0,,52243,6.530089308592749,
675,Uninformative,0,,3072,0.3839832007349678,
676,Uninformative,0,,3,0.0003749835944677,
677,Uninformative,0,,30773,3.846456717518608,
678,Uninformative,0,,45745,5.71787484297562,
679,Uninformative,0,,28853,3.6064672170592535,
680,Uninformative,0,,50185,6.272850562787878,
681,Uninformative,0,,331,0.0413731899229408,
682,Uninformative,0,,70250,8.780865837119626,
683,Uninformative,0,,49927,6.240601973663653,
684,Uninformative,0,,7,0.0008749617204247,
685,Uninformative,0,,36020,4.502303024242689,
686,Uninformative,0,,368,0.045997987588043,
687,Uninformative,0,,18,0.0022499015668064,
688,Uninformative,0,,3187,0.3983575718562313,
689,Uninformative,0,,2174,0.2717381114576237,
690,Separable,1,"TXT:ST elev, probable normal early repol pat",42190,5.273519283531345,
691,Uninformative,0,,7,0.0008749617204247,
692,Uninformative,0,,52267,6.533089177348491,
693,Uninformative,0,,3949,0.4936034048510377,
694,Dead,0,,0,0.0,
695,Entangled,3,TXT:Ventricular pacing; TXT:A-V sequential pacemaker; TXT:Atrial-sensed ventricular-paced rhythm,17098,2.1371564994031518,
696,Uninformative,0,,2847,0.3558594311498872,
697,Separable,1,"TXT:Abnormal R-wave progression, early trans",59809,7.475797933840394,
698,Entangled,3,TXT:Probable sinus tachycardia; TXT:Probable supraventricular tachycardia; TXT:Atrial flutter with uncontrolled ventric,7173,0.8965857743723712,
699,Uninformative,0,,10701,1.337566481466436,
700,Uninformative,0,,144,0.0179992125344516,
701,Uninformative,0,,48487,6.060609848319136,
702,Uninformative,0,,14553,1.8190454167630168,
703,Uninformative,0,,1810,0.2262401019955377,
704,Uninformative,0,,169,0.0211240758216828,
705,Separable,1,TXT:Marked sinus bradycardia,4644,0.5804746042360647,
706,Uninformative,0,,30562,3.820082871374377,
707,Uninformative,0,,6648,0.8309636453405164,
708,Uninformative,0,,9,0.0011249507834032,
709,Entangled,2,TXT:Ventricular pacing; TXT:A-V sequential pacemaker,20840,2.6048860362359147,
710,Uninformative,0,,1,0.0001249945314892,
711,Uninformative,0,,11427,1.4283125113276294,
712,Uninformative,0,,13440,1.6799265032154844,
713,Uninformative,0,,2,0.0002499890629784,
714,Uninformative,0,,13683,1.7103001743673714,
715,Entangled,2,TXT:Sinus rhythm with bigeminal PVCs; TXT:Marked sinus bradycardia,27913,3.488972357459361,
716,Uninformative,0,,15069,1.883542595011468,
717,Separable,1,TXT:Marked sinus bradycardia,5364,0.6704706669083228,
718,Uninformative,0,,7,0.0008749617204247,
719,Uninformative,0,,23,0.0028748742242526,
720,Uninformative,0,,13631,1.7038004587299305,
721,Uninformative,0,,6863,0.8578374696107045,
722,Uninformative,0,,6377,0.7970901273069303,
723,Uninformative,0,,9731,1.216321785921866,
724,Uninformative,0,,68585,8.572749942190029,
725,Uninformative,0,,42763,5.345141150074684,
726,Uninformative,0,,46792,5.848744117444862,
727,Uninformative,0,,21487,2.685757498109458,
728,Separable,1,TXT:Anterolateral infarct - age undetermined,24079,3.009743323729587,
729,Uninformative,0,,10,0.0012499453148924,
730,Uninformative,0,,17,0.0021249070353172,
731,Uninformative,0,,39219,4.902160530476792,
732,Uninformative,0,,2108,0.2634884723793334,
733,Uninformative,0,,9467,1.1833232296087046,
734,Uninformative,0,,106,0.0132494203378602,
735,Uninformative,0,,39,0.0048747867280806,
736,Uninformative,0,,3455,0.4318561062953496,
737,Uninformative,0,,24410,3.051116513652528,
738,Uninformative,0,,379,0.0473729274344247,
739,Uninformative,0,,9,0.0011249507834032,
740,Separable,1,TXT:Accelerated idioventricular rhythm,71734,8.966357721849668,
741,Uninformative,0,,12,0.0014999343778709,
742,Uninformative,0,,47026,5.877992837813346,
743,Separable,1,"TXT:ST elev, probable normal early repol pat",52851,6.606085983738211,
744,Uninformative,0,,20,0.0024998906297849,
745,Uninformative,0,,6957,0.8695869555706938,
746,Uninformative,0,,2,0.0002499890629784,
747,Separable,1,TXT:Sinus rhythm with bigeminal PVCs,12728,1.5909303967951405,
748,Uninformative,0,,10340,1.2924434555988176,
749,Uninformative,0,,23,0.0028748742242526,
750,Separable,1,TXT:Probable supraventricular tachycardia,6696,0.8369633828520002,
751,Separable,1,TXT:Atrial flutter with 4:1 A-V block,35978,4.497053253920141,
752,Dead,0,,0,0.0,
753,Uninformative,0,,8016,1.0019561644178068,
754,Uninformative,0,,16353,2.044035573443662,
755,Uninformative,0,,6,0.0007499671889354,
756,Uninformative,0,,63676,7.959151787109314,
757,Entangled,4,TXT:Atrial flutter with rapid ventricular re; TXT:Atrial flutter; TXT:Atrial flutter with 4:1 A-V block; TXT:Atrial flutter with uncontrolled ventric,32793,4.098945671126888,TXT:Junctional rhythm
758,Uninformative,0,,730,0.0912460079871505,
759,Uninformative,0,,751,0.0938708931484247,
760,Uninformative,0,,14078,1.759673014305624,
761,Separable,1,TXT:Atrial-sensed ventricular-paced rhythm,14153,1.7690476041673178,
762,Uninformative,0,,7,0.0008749617204247,
763,Uninformative,0,,4631,0.5788496753267045,
764,Uninformative,0,,8,0.0009999562519139,
765,Uninformative,0,,12262,1.532682945121151,
766,Uninformative,0,,67141,8.392257838719557,
767,Uninformative,0,,33023,4.127694413369415,
768,Entangled,2,TXT:Probable supraventricular tachycardia; TXT:Atrial flutter with uncontrolled ventric,6949,0.8685869993187798,
769,Uninformative,0,,59904,7.487672414331873,
770,Uninformative,0,,29687,3.7107126563212858,
771,Uninformative,0,,1340,0.1674926721955914,
772,Uninformative,0,,438,0.0547476047922903,
773,Uninformative,0,,1603,0.2003662339772635,
774,Uninformative,0,,24329,3.0409919566018986,
775,Uninformative,0,,33245,4.155443199360028,
776,Uninformative,0,,23553,2.9439962001662425,
777,Uninformative,0,,36690,4.5860493603404855,
778,Uninformative,0,,8,0.0009999562519139,
779,Uninformative,0,,6,0.0007499671889354,
780,Uninformative,0,,50,0.0062497265744623,
781,Separable,1,TXT:Marked sinus bradycardia,18694,2.33664777165999,
782,Uninformative,0,,53499,6.687082440143244,
783,Uninformative,0,,20,0.0024998906297849,
784,Uninformative,0,,118263,14.78222827751286,
785,Uninformative,0,,4223,0.5278519064790915,
786,Uninformative,0,,14679,1.8347947277306615,
787,Uninformative,0,,41227,5.153149549707201,
788,Uninformative,0,,6590,0.82371396251414,
789,Uninformative,0,,21000,2.6248851612741944,
790,Uninformative,0,,31,0.0038748304761666,
791,Uninformative,0,,78187,9.772947433549785,
792,Uninformative,0,,4,0.0004999781259569,
793,Uninformative,0,,54040,6.754704481678926,
794,Uninformative,0,,30,0.0037498359446774,
795,Uninformative,0,,899,0.1123700838088333,
796,Uninformative,0,,361,0.0451230258676182,
797,Uninformative,0,,3295,0.41185698125707,
798,Uninformative,0,,3928,0.4909785196897636,
799,Uninformative,0,,10969,1.3710650159055542,
800,Entangled,3,"TXT:Probable supraventricular tachycardia; TXT:Atrial flutter with uncontrolled ventric; TXT:Extreme tachycardia with wide complex, n",8829,1.1035767185185648,
801,Uninformative,0,,24500,3.06236602148656,
802,Entangled,4,"TXT:Probable sinus tachycardia; TXT:Probable supraventricular tachycardia; TXT:Atrial flutter with uncontrolled ventric; TXT:Extreme tachycardia with wide complex, n",6892,0.8614623110238927,
803,Uninformative,0,,49496,6.1867293305917865,
804,Uninformative,0,,10990,1.3736899010668284,
805,Uninformative,0,,95447,11.930353047054192,
806,Uninformative,0,,30969,3.870955645690501,
807,Uninformative,0,,33,0.0041248195391451,
808,Uninformative,0,,25861,3.2324835788434254,
809,Uninformative,0,,134,0.0167492672195591,
810,Entangled,2,TXT:Sinus rhythm with bigeminal PVCs; TXT:Marked sinus bradycardia,8278,1.0347047316679896,
811,Uninformative,0,,1,0.0001249945314892,
812,Uninformative,0,,424,0.0529976813514408,
813,Uninformative,0,,12246,1.530683032617323,
814,Uninformative,0,,688,0.0859962376646021,
815,Uninformative,0,,8,0.0009999562519139,
816,Uninformative,0,,21299,2.662258526189479,
817,Uninformative,0,,5917,0.7395926428218765,
818,Uninformative,0,,4,0.0004999781259569,
819,Uninformative,0,,886,0.1107451548994731,
820,Uninformative,0,,8569,1.0710781403313605,
821,Uninformative,0,,19151,2.393770272550576,
822,Uninformative,0,,8,0.0009999562519139,
823,Uninformative,0,,39399,4.924659546144857,
824,Separable,1,TXT:Probable supraventricular tachycardia,2616,0.326985694375871,
825,Uninformative,0,,17135,2.141781297068253,
826,Uninformative,0,,5,0.0006249726574462,
827,Separable,1,"TXT:Abnormal R-wave progression, early trans",37274,4.659046166730206,
828,Separable,1,TXT:Anterolateral infarct - age undetermined,14839,1.8547938527689412,
829,Uninformative,0,,112,0.0139993875267957,
830,Separable,1,TXT:Atrial flutter with rapid ventricular re,10788,1.3484410057060003,
831,Uninformative,0,,48678,6.0844838038335824,
832,Uninformative,0,,14846,1.855668814489366,
833,Separable,1,TXT:Sinus rhythm with bigeminal PVCs,31814,3.976576024798915,
834,Uninformative,0,,2,0.0002499890629784,
835,Entangled,2,"TXT:Abnormal R-wave progression, early trans; TXT:ST elev, probable normal early repol pat",60216,7.5266707081565185,
836,Uninformative,0,,1,0.0001249945314892,
837,Uninformative,0,,159,0.0198741305067903,
838,Uninformative,0,,38091,4.761166698956921,
839,Uninformative,0,,823,0.1028704994156505,
840,Entangled,3,TXT:Probable sinus tachycardia; TXT:Probable supraventricular tachycardia; TXT:Atrial flutter with uncontrolled ventric,22611,2.826251351503372,
841,Uninformative,0,,33665,4.207940902585512,
842,Uninformative,0,,21651,2.706256601273694,
843,Uninformative,0,,1,0.0001249945314892,
844,Uninformative,0,,21756,2.719381027080065,
845,Uninformative,0,,23677,2.9594955220709096,
846,Uninformative,0,,6323,0.7903404226065109,
847,Uninformative,0,,3,0.0003749835944677,
848,Uninformative,0,,23,0.0028748742242526,
849,Uninformative,0,,11470,1.433687276181667,
850,Uninformative,0,,2902,0.3627341303817958,
851,Uninformative,0,,2,0.0002499890629784,
852,Entangled,2,TXT:Ventricular pacing; TXT:A-V sequential pacemaker,21483,2.6852575199835007,
853,Uninformative,0,,74,0.0092495953302043,
854,Uninformative,0,,2,0.0002499890629784,
855,Uninformative,0,,1254,0.1567431424875161,
856,Uninformative,0,,21478,2.6846325473260544,
857,Uninformative,0,,7270,0.9087102439268282,
858,Dead,0,,0,0.0,
859,Uninformative,0,,1219,0.1523683338853925,
860,Uninformative,0,,109,0.0136244039323279,
861,Uninformative,0,,1554,0.1942415019342903,
862,Separable,1,TXT:Atrial flutter with rapid ventricular re,8768,1.0959520520977206,
863,Uninformative,0,,7035,0.8793365290268551,
864,Uninformative,0,,1854,0.2317398613810646,
865,Contributing,0,,52685,6.585336891510996,TXT:Atrial pacing
866,Uninformative,0,,43,0.0053747648540376,
867,Uninformative,0,,41716,5.2142718756054425,
868,Uninformative,0,,47,0.0058747429799946,
869,Uninformative,0,,1,0.0001249945314892,
870,Uninformative,0,,19,0.0023748960982956,
871,Uninformative,0,,4,0.0004999781259569,
872,Uninformative,0,,7,0.0008749617204247,
873,Uninformative,0,,2729,0.341110076434156,
874,Uninformative,0,,36,0.0044998031336129,
875,Uninformative,0,,1,0.0001249945314892,
876,Uninformative,0,,2768,0.3459848631622366,
877,Uninformative,0,,34474,4.309061478560313,
878,Contributing,0,,49702,6.212478204078572,TXT:Tall T waves - consider acute ischemia o
879,Uninformative,0,,8,0.0009999562519139,
880,Uninformative,0,,15371,1.9212909435212209,
881,Uninformative,0,,1,0.0001249945314892,
882,Contributing,0,,51064,6.382720755966926,TXT:Atrial pacing
883,Uninformative,0,,594,0.0742467517046129,
884,Entangled,2,TXT:Ventricular pacing; TXT:A-V sequential pacemaker,28699,3.587218059209909,
885,Uninformative,0,,21,0.0026248851612741,
886,Entangled,4,TXT:Ventricular pacing; TXT:A-V sequential pacemaker; TXT:Extensive infarct - age undetermined; TXT:Accelerated idioventricular rhythm,28011,3.5012218215453075,
887,Uninformative,0,,218,0.0272488078646559,
888,Uninformative,0,,15900,1.9874130506790328,
889,Uninformative,0,,20614,2.5766372721193447,
890,Uninformative,0,,151,0.0188741742548763,
891,Uninformative,0,,17364,2.170405044779291,
892,Uninformative,0,,20121,2.5150149680951457,
893,Uninformative,0,,23,0.0028748742242526,
894,Uninformative,0,,5,0.0006249726574462,
895,Uninformative,0,,10858,1.3571906229102475,
896,Uninformative,0,,46,0.0057497484485053,
897,Uninformative,0,,15839,1.9797883842581887,
898,Uninformative,0,,93046,11.630241176948507,
899,Separable,1,TXT:Atrial flutter with 4:1 A-V block,17570,2.196153918266076,
900,Uninformative,0,,12,0.0014999343778709,
901,Uninformative,0,,9,0.0011249507834032,
902,Uninformative,0,,19496,2.436893385914366,
903,Uninformative,0,,50148,6.268225765122776,
904,Uninformative,0,,1408,0.1759923003368602,
905,Uninformative,0,,43716,5.464260938583937,
906,Uninformative,0,,2115,0.2643634340997581,
907,Uninformative,0,,14987,1.87329304342935,
908,Uninformative,0,,70,0.0087496172042473,
909,Uninformative,0,,17988,2.2484016324285814,
910,Uninformative,0,,4,0.0004999781259569,
911,Uninformative,0,,18,0.0022499015668064,
912,Uninformative,0,,17919,2.2397770097558234,
913,Uninformative,0,,15570,1.9461648552875808,
914,Uninformative,0,,2059,0.2573637403363603,
915,Separable,1,TXT:Atrial-sensed ventricular-paced rhythm,3228,0.4034823476472904,
916,Uninformative,0,,6404,0.80046497965714,
917,Uninformative,0,,23771,2.9712450080308987,
918,Uninformative,0,,11,0.0013749398463817,
919,Uninformative,0,,12,0.0014999343778709,
920,Uninformative,0,,23,0.0028748742242526,
921,Uninformative,0,,155,0.0193741523808333,
922,Uninformative,0,,9,0.0011249507834032,
923,Uninformative,0,,18,0.0022499015668064,
924,Uninformative,0,,19205,2.4005199772509958,
925,Uninformative,0,,12,0.0014999343778709,
926,Uninformative,0,,37203,4.650171554994469,
927,Uninformative,0,,65,0.008124644546801,
928,Uninformative,0,,69905,8.737742723755836,
929,Uninformative,0,,299,0.0373733649152849,
930,Uninformative,0,,13484,1.6854262626010112,
931,Separable,1,TXT:Marked sinus bradycardia,3658,0.4572299961876668,
932,Uninformative,0,,52,0.0064997156374408,
933,Uninformative,0,,5448,0.6809702075534195,
934,Uninformative,0,,34571,4.32118594811477,
935,Uninformative,0,,60067,7.50804652296462,
936,Uninformative,0,,178,0.022249026605086,
937,Uninformative,0,,10913,1.3640653221421564,
938,Uninformative,0,,2,0.0002499890629784,
939,Uninformative,0,,60681,7.584793165299018,
940,Uninformative,0,,4,0.0004999781259569,
941,Uninformative,0,,7523,0.9403338603936078,
942,Uninformative,0,,14424,1.802921122200904,
943,Uninformative,0,,42329,5.290893523408351,
944,Separable,1,TXT:Anterolateral infarct - age undetermined,24196,3.024367683913829,
945,Uninformative,0,,51488,6.435718437318367,
946,Uninformative,0,,59566,7.445424262688507,
947,Separable,1,TXT:Sinus rhythm with bigeminal PVCs,5425,0.6780953333291668,
948,Uninformative,0,,42416,5.301768047647915,
949,Uninformative,0,,588,0.0734967845156774,
950,Uninformative,0,,1417,0.1771172511202635,
951,Uninformative,0,,12765,1.5955551944602424,
952,Uninformative,0,,3,0.0003749835944677,
953,Uninformative,0,,8,0.0009999562519139,
954,Uninformative,0,,75,0.0093745898616935,
955,Uninformative,0,,8,0.0009999562519139,
956,Uninformative,0,,59684,7.460173617404238,
957,Uninformative,0,,2231,0.2788627997525108,
958,Uninformative,0,,56490,7.060941083827583,
959,Uninformative,0,,81209,10.150680907710289,
960,Uninformative,0,,2831,0.3538595186460592,
961,Uninformative,0,,7104,0.8879611516996131,
962,Uninformative,0,,577,0.0721218446692957,
963,Uninformative,0,,16279,2.0347859781134576,
964,Uninformative,0,,3,0.0003749835944677,
965,Uninformative,0,,2,0.0002499890629784,
966,Uninformative,0,,1639,0.2048660371108764,
967,Uninformative,0,,34,0.0042498140706344,
968,Uninformative,0,,1397,0.1746173604904785,
969,Uninformative,0,,1,0.0001249945314892,
970,Uninformative,0,,111834,13.978638434568488,
971,Uninformative,0,,62862,7.857406238477067,
972,Uninformative,0,,11361,1.4200628722493391,
973,Uninformative,0,,16,0.0019999125038279,
974,Uninformative,0,,3556,0.4444805539757636,
975,Uninformative,0,,8309,1.0385795621441565,
976,Separable,1,TXT:Marked sinus bradycardia,14561,1.8200453730149304,
977,Uninformative,0,,71592,8.948608498378196,
978,Uninformative,0,,3,0.0003749835944677,
979,Uninformative,0,,10,0.0012499453148924,
980,Uninformative,0,,28,0.0034998468816989,
981,Uninformative,0,,90428,11.30300549350966,
982,Contributing,0,,70026,8.752867062066034,TXT:Tall T waves - consider acute ischemia o
983,Uninformative,0,,29594,3.699088164892786,
984,Uninformative,0,,1,0.0001249945314892,
985,Uninformative,0,,8246,1.0307049066603335,
986,Uninformative,0,,37132,4.641296943258732,
987,Uninformative,0,,4,0.0004999781259569,
988,Separable,1,TXT:Incomplete RBBB,36070,4.508552750817152,
989,Uninformative,0,,19286,2.4106445343016243,
990,Uninformative,0,,818,0.1022455267582043,
991,Uninformative,0,,7037,0.8795865180898336,
992,Uninformative,0,,19701,2.462517264869662,
993,Uninformative,0,,72,0.0089996062672258,
994,Separable,1,TXT:Marked sinus bradycardia,5999,0.7498421944039948,
995,Uninformative,0,,7050,0.8812114469991937,
996,Uninformative,0,,2,0.0002499890629784,
997,Uninformative,0,,16519,2.064784665670877,
998,Uninformative,0,,825,0.103120488478629,
999,Uninformative,0,,35,0.0043748086021236,
1000,Uninformative,0,,65178,8.146893573406164,
1001,Uninformative,0,,19324,2.415394326498216,
1002,Uninformative,0,,572,0.0714968720118494,
1003,Uninformative,0,,30411,3.801208697119501,
1004,Uninformative,0,,9,0.0011249507834032,
1005,Uninformative,0,,14554,1.819170411294506,
1006,Separable,1,TXT:Atrial flutter with 4:1 A-V block,23051,2.8812489453586405,
1007,Uninformative,0,,84151,10.518414819351651,
1008,Uninformative,0,,38164,4.770291299755636,
1009,Uninformative,0,,5018,0.6272225590130431,
1010,Separable,1,TXT:Sinus rhythm with bigeminal PVCs,8519,1.0648284137568982,
1011,Uninformative,0,,18,0.0022499015668064,
1012,Uninformative,0,,21443,2.680257738723931,
1013,Uninformative,0,,62,0.0077496609523333,
1014,Uninformative,0,,1292,0.1614929346841075,
1015,Uninformative,0,,18868,2.3583968201391188,
1016,Uninformative,0,,20,0.0024998906297849,
1017,Uninformative,0,,24373,3.0464917159874254,
1018,Uninformative,0,,3,0.0003749835944677,
1019,Uninformative,0,,245,0.0306236602148655,
1020,Uninformative,0,,4,0.0004999781259569,
1021,Uninformative,0,,16,0.0019999125038279,
1022,Uninformative,0,,642,0.0802464892160968,
1023,Uninformative,0,,154,0.019249157849344,
1024,Uninformative,0,,17,0.0021249070353172,
1025,Uninformative,0,,273,0.0341235070965645,
1026,Uninformative,0,,354,0.0442480641471935,
1027,Uninformative,0,,863,0.1078702806752204,
1028,Uninformative,0,,3266,0.4082321398438818,
1029,Uninformative,0,,3,0.0003749835944677,
1030,Separable,1,TXT:Atrial-sensed ventricular-paced rhythm,3050,0.3812333210422044,
1031,Uninformative,0,,36427,4.553175798558813,
1032,Uninformative,0,,5798,0.7247182935746561,
1033,Dead,0,,0,0.0,
1034,Uninformative,0,,26869,3.358478066584587,
1035,Uninformative,0,,31733,3.966451467748286,
1036,Uninformative,0,,35245,4.405432262338523,
1037,Uninformative,0,,2,0.0002499890629784,
1038,Contributing,0,,44878,5.609504584174442,TXT:Atrial pacing
1039,Uninformative,0,,8782,1.0977019755385702,
1040,Uninformative,0,,704,0.0879961501684301,
1041,Uninformative,0,,46432,5.803746086108733,
1042,Uninformative,0,,56491,7.061066078359072,
1043,Uninformative,0,,574,0.0717468610748279,
