atom_id,category,n_enriched_concepts,enriched_concepts,fire_count,fire_pct,category_grouped,n_enriched_groups,enriched_groups,entangled_subtype
1387,Uninformative,0,,8759,1.0948271013143176,Uninformative,0,,
1388,Uninformative,0,,5,0.0006249726574462,Uninformative,0,,
1389,Uninformative,0,,5495,0.6868449505334142,Uninformative,0,,
1390,Uninformative,0,,4,0.0004999781259569,Uninformative,0,,
1391,Uninformative,0,,7749,0.9685826245101776,Uninformative,0,,
1392,Separable,1,TXT:Incomplete RBBB,30384,3.797833844769291,Separable,1,bbb_block,
1393,Uninformative,0,,24356,3.0443668089521085,Uninformative,0,,
1394,Uninformative,0,,23093,2.886498715681189,Uninformative,0,,
1395,Separable,1,"TXT:ST elev, probable normal early repol pat",60267,7.53304542926247,Separable,1,st_changes,
1396,Uninformative,0,,1,0.0001249945314892,Uninformative,0,,
1397,Uninformative,0,,34136,4.266813326916948,Uninformative,0,,
1398,Uninformative,0,,33219,4.152193341541308,Uninformative,0,,
1399,Uninformative,0,,2773,0.3466098358196829,Uninformative,0,,
1400,Uninformative,0,,23385,2.922997118876049,Uninformative,0,,
1401,Uninformative,0,,5,0.0006249726574462,Uninformative,0,,
1402,Uninformative,0,,27059,3.382227027567544,Uninformative,0,,
1403,Uninformative,0,,114936,14.366371471248131,Uninformative,0,,
1404,Uninformative,0,,738,0.0922459642390645,Uninformative,0,,
1405,Uninformative,0,,2,0.0002499890629784,Uninformative,0,,
1406,Uninformative,0,,8,0.0009999562519139,Uninformative,0,,
1407,Uninformative,0,,23,0.0028748742242526,Uninformative,0,,
1408,Uninformative,0,,17212,2.1514058759929253,Uninformative,0,,
1409,Uninformative,0,,102757,12.844063072240589,Uninformative,0,,
1410,Uninformative,0,,5952,0.7439674514240002,Uninformative,0,,
1411,Dead,0,,0,0.0,Dead,0,,
1412,Uninformative,0,,14972,1.8714181254570117,Uninformative,0,,
1413,Uninformative,0,,5628,0.7034692232214841,Uninformative,0,,
1414,Uninformative,0,,38045,4.755416950508415,Uninformative,0,,
1415,Uninformative,0,,153,0.0191241633178548,Uninformative,0,,
1416,Uninformative,0,,22,0.0027498796927634,Uninformative,0,,
1417,Uninformative,0,,2655,0.3318604811039517,Uninformative,0,,
1418,Uninformative,0,,16476,2.0594099008168394,Uninformative,0,,
1419,Separable,1,TXT:Atrial fibrillation with slow ventricula,47064,5.882742630009937,Separable,1,TXT_Atrial_fibrillation_with_s,
1420,Uninformative,0,,10133,1.2665695875805434,Uninformative,0,,
1421,Uninformative,0,,11973,1.4965595255207584,Uninformative,0,,
1422,Uninformative,0,,1,0.0001249945314892,Uninformative,0,,
1423,Uninformative,0,,2,0.0002499890629784,Uninformative,0,,
1424,Uninformative,0,,3,0.0003749835944677,Uninformative,0,,
1425,Uninformative,0,,139,0.0173742398770053,Uninformative,0,,
1426,Uninformative,0,,607,0.0758716806139731,Uninformative,0,,
1427,Uninformative,0,,6079,0.7598417569231346,Uninformative,0,,
1428,Uninformative,0,,6,0.0007499671889354,Uninformative,0,,
1429,Uninformative,0,,26545,3.3179798383820707,Uninformative,0,,
1430,Uninformative,0,,116,0.0144993656527526,Uninformative,0,,
1431,Uninformative,0,,20801,2.6000112495078342,Uninformative,0,,
1432,Uninformative,0,,11186,1.3981888292387208,Uninformative,0,,
1433,Uninformative,0,,30,0.0037498359446774,Uninformative,0,,
1434,Uninformative,0,,39899,4.98715681188948,Uninformative,0,,
1435,Uninformative,0,,18021,2.2525264519677264,Uninformative,0,,
1436,Uninformative,0,,3,0.0003749835944677,Uninformative,0,,
1437,Dead,0,,0,0.0,Dead,0,,
1438,Uninformative,0,,17704,2.212903185485635,Uninformative,0,,
1439,Uninformative,0,,83697,10.461667302055536,Uninformative,0,,
1440,Uninformative,0,,24197,3.024492678445318,Uninformative,0,,
1441,Uninformative,0,,26293,3.2864812164467803,Uninformative,0,,
1442,Uninformative,0,,203,0.0253738898923172,Uninformative,0,,
1443,Uninformative,0,,10002,1.250195303955452,Uninformative,0,,
1444,Uninformative,0,,50432,6.303724212065722,Uninformative,0,,
1445,Uninformative,0,,54207,6.775578568437631,Uninformative,0,,
1446,Uninformative,0,,27927,3.4907222809002105,Uninformative,0,,
1447,Uninformative,0,,9,0.0011249507834032,Uninformative,0,,
1448,Uninformative,0,,15035,1.8792927809408335,Uninformative,0,,
1449,Separable,1,TXT:RBBB and LAFB,29443,3.6802139906379097,Separable,1,bbb_block,
1450,Uninformative,0,,747,0.0933709150224677,Uninformative,0,,
1451,Uninformative,0,,2,0.0002499890629784,Uninformative,0,,
1452,Uninformative,0,,17699,2.212278212828189,Uninformative,0,,
1453,Entangled,2,TXT:Probable supraventricular tachycardia; TXT:Atrial flutter with uncontrolled ventric,2512,0.3139862631009893,Entangled,2,atrial_flutter; tachycardia,Related
1454,Uninformative,0,,68261,8.532251713987513,Uninformative,0,,
1455,Uninformative,0,,23464,2.9328716868637,Uninformative,0,,
1456,Uninformative,0,,8918,1.1147012318211078,Uninformative,0,,
1457,Uninformative,0,,5407,0.6758454317623604,Uninformative,0,,
1458,Uninformative,0,,3,0.0003749835944677,Uninformative,0,,
1459,Uninformative,0,,2,0.0002499890629784,Uninformative,0,,
1460,Uninformative,0,,1,0.0001249945314892,Uninformative,0,,
1461,Uninformative,0,,38162,4.770041310692657,Uninformative,0,,
1462,Uninformative,0,,3,0.0003749835944677,Uninformative,0,,
1463,Uninformative,0,,24426,3.053116426156356,Uninformative,0,,
1464,Uninformative,0,,921,0.1151199635015968,Uninformative,0,,
1465,Uninformative,0,,3435,0.4293562156655646,Uninformative,0,,
1466,Uninformative,0,,19335,2.416769266344597,Uninformative,0,,
1467,Uninformative,0,,5528,0.6909697700725593,Uninformative,0,,
1468,Uninformative,0,,1246,0.1557431862356021,Uninformative,0,,
1469,Uninformative,0,,8,0.0009999562519139,Uninformative,0,,
1470,Uninformative,0,,2,0.0002499890629784,Uninformative,0,,
1471,Uninformative,0,,6704,0.8379633391039142,Uninformative,0,,
1472,Uninformative,0,,8,0.0009999562519139,Uninformative,0,,
1473,Uninformative,0,,42,0.0052497703225483,Uninformative,0,,
1474,Uninformative,0,,23,0.0028748742242526,Uninformative,0,,
1475,Entangled,2,"TXT:Abnormal R-wave progression, early trans; TXT:ST elev, probable normal early repol pat",55056,6.881698925672002,Entangled,2,rwave; st_changes,Mixed
1476,Uninformative,0,,35,0.0043748086021236,Uninformative,0,,
1477,Entangled,2,TXT:Accelerated idioventricular rhythm; TXT:Possible idioventricular rhythm with slo,42316,5.28926859449899,Entangled,2,idioventricular; junctional,Mixed
1478,Uninformative,0,,44976,5.621754048260389,Uninformative,0,,
1479,Uninformative,0,,19446,2.430643659339904,Uninformative,0,,
1480,Uninformative,0,,4252,0.5314767478922797,Uninformative,0,,
1481,Uninformative,0,,2,0.0002499890629784,Uninformative,0,,
1482,Uninformative,0,,10959,1.3698150705906618,Uninformative,0,,
1483,Uninformative,0,,14869,1.8585436887136189,Uninformative,0,,
1484,Uninformative,0,,86018,10.751779609642078,Uninformative,0,,
1485,Uninformative,0,,14,0.0017499234408494,Uninformative,0,,
1486,Uninformative,0,,2958,0.3697338241451936,Uninformative,0,,
1487,Entangled,2,TXT:Atrial fibrillation with slow ventricula; TXT:Marked sinus bradycardia,35851,4.481178948421007,Entangled,2,TXT_Atrial_fibrillation_with_s; bradycardia,Mixed
1488,Uninformative,0,,16,0.0019999125038279,Uninformative,0,,
1489,Uninformative,0,,69682,8.709868943233733,Uninformative,0,,
1490,Uninformative,0,,13035,1.629303717962339,Uninformative,0,,
1491,Uninformative,0,,6,0.0007499671889354,Uninformative,0,,
1492,Uninformative,0,,57903,7.237558356821889,Uninformative,0,,
1493,Uninformative,0,,2,0.0002499890629784,Uninformative,0,,
1494,Uninformative,0,,15709,1.9635390951645864,Uninformative,0,,
1495,Uninformative,0,,5410,0.6762204153568281,Uninformative,0,,
1496,Uninformative,0,,2,0.0002499890629784,Uninformative,0,,
1497,Uninformative,0,,5351,0.6688457379989625,Uninformative,0,,
1498,Uninformative,0,,35325,4.415431824857662,Uninformative,0,,
1499,Entangled,4,"TXT:Probable sinus tachycardia; TXT:Probable supraventricular tachycardia; TXT:Atrial flutter with uncontrolled ventric; TXT:Extreme tachycardia with wide complex, n",4104,0.5129775572318711,Entangled,3,TXT_Extreme_tachycardia_with_w; atrial_flutter; tachycardia,Mixed
1500,Uninformative,0,,16712,2.0889086102483017,Uninformative,0,,
1501,Uninformative,0,,2099,0.2623635215959302,Uninformative,0,,
1502,Uninformative,0,,859,0.1073703025492634,Uninformative,0,,
1503,Uninformative,0,,15,0.0018749179723387,Uninformative,0,,
1504,Uninformative,0,,29960,3.74483616341785,Uninformative,0,,
1505,Dead,0,,0,0.0,Dead,0,,
1506,Uninformative,0,,4,0.0004999781259569,Uninformative,0,,
1507,Uninformative,0,,2,0.0002499890629784,Uninformative,0,,
1508,Separable,1,TXT:Marked sinus bradycardia,9036,1.129450586536839,Separable,1,bradycardia,
1509,Uninformative,0,,10066,1.2581949539707638,Uninformative,0,,
1510,Uninformative,0,,60623,7.577543482472642,Uninformative,0,,
1511,Uninformative,0,,13339,1.6673020555350704,Uninformative,0,,
1512,Uninformative,0,,51,0.0063747211059516,Uninformative,0,,
1513,Separable,1,TXT:A-V sequential pacemaker,20996,2.624385183148237,Separable,1,pacing,
1514,Uninformative,0,,21354,2.669133225421388,Uninformative,0,,
1515,Uninformative,0,,14975,1.871793109051479,Uninformative,0,,
1516,Uninformative,0,,211,0.0263738461442311,Uninformative,0,,
1517,Uninformative,0,,56129,7.015818057959964,Uninformative,0,,
1518,Uninformative,0,,24038,3.004618547938528,Uninformative,0,,
1519,Uninformative,0,,52014,6.501465560881711,Uninformative,0,,
1520,Uninformative,0,,75994,9.498834425993865,Uninformative,0,,
1521,Uninformative,0,,56,0.0069996937633978,Uninformative,0,,
1522,Dead,0,,0,0.0,Dead,0,,
1523,Separable,1,TXT:Probable sinus tachycardia,2231,0.2788627997525108,Separable,1,tachycardia,
1524,Uninformative,0,,118809,14.850475291705989,Uninformative,0,,
1525,Uninformative,0,,56963,7.120063497221997,Uninformative,0,,
1526,Separable,1,TXT:Sinus rhythm with bigeminal PVCs,10059,1.257319992250339,Separable,1,pvc,
1527,Uninformative,0,,20449,2.5560131744236188,Uninformative,0,,
1528,Uninformative,0,,16,0.0019999125038279,Uninformative,0,,
1529,Uninformative,0,,2351,0.2938621435312205,Uninformative,0,,
1530,Uninformative,0,,1550,0.1937415238083334,Uninformative,0,,
1531,Uninformative,0,,2435,0.3043616841763172,Uninformative,0,,
1532,Uninformative,0,,31501,3.937452736442781,Uninformative,0,,
1533,Uninformative,0,,18123,2.26527589417963,Uninformative,0,,
1534,Uninformative,0,,10,0.0012499453148924,Uninformative,0,,
1535,Uninformative,0,,5348,0.6684707544044948,Uninformative,0,,
